id_ticket,fecha_creacion,fecha_cierre,id_usuario,id_analista,categoria,prioridad,estado,sla_horas,tiempo_resolucion,sede,canal
7590,2025-03-04,2025-03-05 10:00:00,438,9,Red,Alta,Resuelto,12,34,Barranquilla,Teléfono
7591,2026-05-22,2026-05-23 09:00:00,144,17,Accesos,Alta,Resuelto,48,33,Bucaramanga,Teams
7592,2026-04-08,2026-04-09 06:00:00,252,12,Base de Datos,Baja,Abierto,12,30,Pereira,Teléfono
7593,2025-12-14,2025-12-14 02:00:00,12,9,Software,Crítica,Abierto,48,2,Cali,Portal
7594,2025-01-05,2025-01-06 22:00:00,498,3,Office 365,Baja,Resuelto,8,46,Cali,Teléfono
7595,2025-03-19,2025-03-19 23:00:00,200,1,Accesos,Crítica,Cerrado,12,23,Bogotá,Teléfono
7596,2025-08-13,2025-08-15 00:00:00,488,19,Accesos,Baja,Abierto,48,48,Bucaramanga,Teléfono
7597,2025-02-12,2025-02-13 14:00:00,473,19,Software,Baja,Resuelto,24,38,Barranquilla,Teléfono
7598,2026-04-12,2026-04-14 05:00:00,50,4,Office 365,Alta,Abierto,48,53,Medellín,Correo
7599,2026-04-25,2026-04-25 22:00:00,428,3,Correo,Baja,Cerrado,12,22,Bogotá,Correo
7600,2025-12-20,2025-12-21 20:00:00,142,1,VPN,Alta,En Proceso,24,44,Barranquilla,Teams
7601,2025-07-18,2025-07-18 21:00:00,64,5,Base de Datos,Media,Cerrado,48,21,Bucaramanga,Teléfono
7602,2025-05-09,2025-05-09 23:00:00,388,11,Office 365,Media,En Proceso,48,23,Medellín,Correo
7603,2024-09-30,2024-10-02 01:00:00,170,7,Accesos,Media,Cerrado,24,49,Cali,Teams
7604,2026-01-25,2026-01-26 11:00:00,130,10,Correo,Alta,Resuelto,48,35,Cali,Correo
7605,2026-02-19,2026-02-19 14:00:00,178,16,Correo,Media,En Proceso,4,14,Barranquilla,Correo
7606,2025-06-18,2025-06-19 22:00:00,379,5,Equipos,Alta,Cerrado,4,46,Bogotá,Chat
7607,2025-02-24,2025-02-25 11:00:00,256,12,Correo,Media,Cerrado,24,35,Pereira,Chat
7608,2026-06-03,2026-06-05 02:00:00,64,9,Accesos,Alta,En Proceso,48,50,Medellín,Chat
7609,2024-07-08,2024-07-08 19:00:00,29,16,Hardware,Media,En Proceso,48,19,Barranquilla,Teams
7610,2024-07-09,2024-07-10 14:00:00,298,10,VPN,Alta,En Proceso,8,38,Cali,Teams
7611,2026-05-19,2026-05-20 21:00:00,364,16,Hardware,Media,Cerrado,4,45,Medellín,Teléfono
7612,2024-09-12,2024-09-13 14:00:00,76,12,Hardware,Alta,Cerrado,12,38,Bucaramanga,Portal
7613,2025-07-20,2025-07-22 21:00:00,229,10,Software,Alta,Resuelto,48,69,Bogotá,Teams
7614,2025-06-29,2025-06-30 03:00:00,381,6,Base de Datos,Media,Abierto,12,27,Pereira,Chat
7615,2024-10-05,2024-10-06 22:00:00,276,14,Base de Datos,Crítica,En Proceso,12,46,Barranquilla,Portal
7616,2025-05-05,2025-05-07 15:00:00,297,9,VPN,Crítica,En Proceso,8,63,Medellín,Chat
7617,2024-11-30,2024-12-02 18:00:00,229,16,VPN,Crítica,En Proceso,4,66,Barranquilla,Teams
7618,2026-06-03,2026-06-04 09:00:00,421,18,Red,Crítica,En Proceso,12,33,Pereira,Chat
7619,2024-12-19,2024-12-19 14:00:00,350,14,Office 365,Baja,Abierto,8,14,Bucaramanga,Teléfono
7620,2026-02-01,2026-02-03 11:00:00,246,12,Office 365,Baja,En Proceso,12,59,Bucaramanga,Teléfono
7621,2024-09-04,2024-09-04 16:00:00,67,11,Red,Baja,Abierto,4,16,Bucaramanga,Teléfono
7622,2025-06-13,2025-06-14 06:00:00,146,11,Software,Baja,En Proceso,48,30,Bogotá,Teams
7623,2025-01-02,2025-01-03 12:00:00,360,18,Correo,Crítica,En Proceso,8,36,Pereira,Correo
7624,2025-01-23,2025-01-26 00:00:00,269,10,Hardware,Alta,Resuelto,48,72,Medellín,Chat
7625,2024-09-12,2024-09-14 17:00:00,93,9,Office 365,Baja,Cerrado,24,65,Barranquilla,Teams
7626,2024-08-22,2024-08-22 19:00:00,433,15,Hardware,Baja,Cerrado,48,19,Cali,Teléfono
7627,2026-03-02,2026-03-04 22:00:00,213,16,Impresoras,Media,Cerrado,12,70,Cali,Teléfono
7628,2026-04-07,2026-04-09 21:00:00,440,17,Impresoras,Alta,Abierto,4,69,Medellín,Teams
7629,2025-07-21,2025-07-23 22:00:00,284,15,Software,Baja,Resuelto,48,70,Bucaramanga,Teléfono
7630,2025-08-01,2025-08-03 22:00:00,12,12,SAP,Alta,En Proceso,12,70,Bucaramanga,Portal
7631,2025-10-20,2025-10-21 05:00:00,488,2,Red,Crítica,Resuelto,4,29,Cali,Teléfono
7632,2024-11-06,2024-11-07 04:00:00,261,2,Equipos,Alta,En Proceso,4,28,Pereira,Teléfono
7633,2025-05-16,2025-05-17 09:00:00,372,16,Accesos,Baja,En Proceso,24,33,Bogotá,Chat
7634,2026-03-02,2026-03-03 10:00:00,96,16,Red,Baja,Abierto,48,34,Pereira,Chat
7635,2025-11-18,2025-11-18 08:00:00,237,9,Software,Media,Resuelto,12,8,Cali,Correo
7636,2026-03-22,2026-03-23 01:00:00,17,3,Hardware,Alta,Abierto,4,25,Pereira,Teams
7637,2026-04-17,2026-04-17 11:00:00,39,4,SAP,Media,En Proceso,12,11,Medellín,Teams
7638,2026-06-03,2026-06-03 18:00:00,267,11,Impresoras,Media,En Proceso,48,18,Pereira,Portal
7639,2025-03-01,2025-03-02 23:00:00,351,10,Red,Media,Resuelto,4,47,Bucaramanga,Chat
7640,2024-10-25,2024-10-27 17:00:00,471,20,Impresoras,Baja,En Proceso,8,65,Bucaramanga,Teléfono
7641,2025-10-17,2025-10-19 20:00:00,278,19,Accesos,Alta,Resuelto,12,68,Pereira,Portal
7642,2025-07-10,2025-07-10 07:00:00,15,3,Telefonía,Alta,Cerrado,12,7,Bogotá,Chat
7643,2024-07-27,2024-07-29 01:00:00,335,16,Base de Datos,Baja,Resuelto,4,49,Cali,Portal
7644,2024-10-14,2024-10-16 19:00:00,252,8,Office 365,Alta,Resuelto,24,67,Pereira,Teams
7645,2025-11-23,2025-11-25 21:00:00,321,19,Telefonía,Crítica,Abierto,48,69,Bucaramanga,Portal
7646,2024-10-20,2024-10-20 20:00:00,154,1,Correo,Baja,Abierto,48,20,Pereira,Correo
7647,2025-03-26,2025-03-28 01:00:00,368,18,Hardware,Crítica,Abierto,12,49,Bogotá,Teléfono
7648,2024-09-24,2024-09-26 05:00:00,215,2,Accesos,Alta,Abierto,8,53,Pereira,Teléfono
7649,2024-09-16,2024-09-16 01:00:00,428,15,Red,Crítica,En Proceso,8,1,Barranquilla,Portal
7650,2025-06-04,2025-06-05 05:00:00,383,11,Office 365,Media,Resuelto,24,29,Medellín,Teams
7651,2026-04-28,2026-04-29 02:00:00,355,7,VPN,Baja,Cerrado,12,26,Pereira,Portal
7652,2025-12-11,2025-12-12 20:00:00,382,7,Impresoras,Alta,Cerrado,8,44,Bogotá,Chat
7653,2025-10-18,2025-10-20 19:00:00,319,17,Software,Alta,Cerrado,4,67,Bogotá,Correo
7654,2025-05-27,2025-05-29 14:00:00,57,6,Equipos,Baja,En Proceso,12,62,Barranquilla,Chat
7655,2025-06-09,2025-06-10 10:00:00,388,4,Equipos,Baja,Abierto,12,34,Bucaramanga,Correo
7656,2024-06-22,2024-06-22 20:00:00,13,9,Hardware,Baja,Resuelto,48,20,Pereira,Correo
7657,2025-06-16,2025-06-18 07:00:00,444,8,Hardware,Media,Cerrado,12,55,Bogotá,Teléfono
7658,2026-04-29,2026-04-29 18:00:00,192,3,Telefonía,Alta,Cerrado,48,18,Bogotá,Chat
7659,2024-09-27,2024-09-27 02:00:00,500,20,Base de Datos,Alta,Cerrado,12,2,Bucaramanga,Portal
7660,2025-10-02,2025-10-02 03:00:00,320,13,SAP,Crítica,Cerrado,12,3,Barranquilla,Chat
7661,2026-05-27,2026-05-27 08:00:00,491,2,Office 365,Crítica,Cerrado,48,8,Medellín,Teams
7662,2024-10-23,2024-10-24 13:00:00,203,10,Accesos,Alta,Resuelto,24,37,Bogotá,Correo
7663,2026-03-08,2026-03-09 15:00:00,450,5,Equipos,Crítica,Resuelto,8,39,Bucaramanga,Chat
7664,2025-11-16,2025-11-16 09:00:00,409,12,Red,Alta,Resuelto,24,9,Pereira,Correo
7665,2025-01-06,2025-01-08 16:00:00,187,11,VPN,Baja,Abierto,8,64,Barranquilla,Teléfono
7666,2024-12-11,2024-12-13 09:00:00,452,3,Impresoras,Baja,Abierto,24,57,Barranquilla,Teams
7667,2026-05-03,2026-05-05 00:00:00,440,20,Telefonía,Baja,En Proceso,8,48,Bogotá,Teléfono
7668,2025-06-20,2025-06-21 06:00:00,106,8,SAP,Crítica,Abierto,12,30,Medellín,Portal
7669,2026-02-15,2026-02-15 11:00:00,251,6,Correo,Media,Abierto,48,11,Bucaramanga,Teléfono
7670,2025-02-03,2025-02-03 01:00:00,177,2,SAP,Baja,Abierto,8,1,Bogotá,Teléfono
7671,2025-12-17,2025-12-18 05:00:00,271,8,Correo,Baja,En Proceso,4,29,Bucaramanga,Portal
7672,2025-01-30,2025-01-31 19:00:00,18,6,SAP,Media,Abierto,8,43,Bogotá,Portal
7673,2025-03-13,2025-03-15 07:00:00,202,19,Accesos,Media,En Proceso,24,55,Bogotá,Chat
7674,2024-09-06,2024-09-06 09:00:00,284,6,Telefonía,Alta,Abierto,4,9,Bogotá,Chat
7675,2025-03-17,2025-03-19 05:00:00,237,8,VPN,Media,Abierto,12,53,Cali,Chat
7676,2024-06-08,2024-06-10 21:00:00,397,16,Equipos,Crítica,Cerrado,8,69,Pereira,Chat
7677,2025-01-16,2025-01-16 16:00:00,398,5,Office 365,Crítica,Cerrado,8,16,Bogotá,Portal
7678,2025-09-03,2025-09-03 14:00:00,327,18,Red,Media,Cerrado,12,14,Bucaramanga,Chat
7679,2026-05-11,2026-05-11 12:00:00,11,5,Telefonía,Alta,Resuelto,12,12,Bogotá,Correo
7680,2025-12-17,2025-12-19 05:00:00,293,7,Equipos,Crítica,Abierto,48,53,Cali,Portal
7681,2025-10-25,2025-10-27 19:00:00,471,20,Equipos,Media,Cerrado,4,67,Medellín,Teams
7682,2024-10-25,2024-10-26 14:00:00,401,9,Red,Crítica,Cerrado,8,38,Bucaramanga,Teams
7683,2025-11-06,2025-11-06 13:00:00,342,18,Telefonía,Baja,En Proceso,24,13,Bogotá,Portal
7684,2025-06-07,2025-06-09 20:00:00,340,20,Office 365,Alta,Abierto,48,68,Medellín,Teléfono
7685,2024-07-03,2024-07-04 12:00:00,241,11,Red,Alta,En Proceso,8,36,Bogotá,Portal
7686,2025-05-13,2025-05-15 05:00:00,3,17,VPN,Crítica,Cerrado,12,53,Barranquilla,Teams
7687,2026-03-27,2026-03-29 11:00:00,15,13,Telefonía,Media,Resuelto,24,59,Bucaramanga,Correo
7688,2026-05-12,2026-05-14 14:00:00,393,5,Accesos,Media,En Proceso,48,62,Barranquilla,Chat
7689,2024-09-09,2024-09-11 23:00:00,303,13,VPN,Crítica,Cerrado,48,71,Bogotá,Teléfono
7690,2025-02-12,2025-02-12 12:00:00,34,8,Office 365,Alta,Resuelto,8,12,Pereira,Teams
7691,2026-04-12,2026-04-14 01:00:00,360,7,Red,Crítica,Abierto,4,49,Barranquilla,Portal
7692,2025-10-02,2025-10-04 14:00:00,61,16,Office 365,Alta,Resuelto,8,62,Bucaramanga,Correo
7693,2025-11-12,2025-11-12 07:00:00,466,19,Telefonía,Alta,Abierto,12,7,Medellín,Teléfono
7694,2024-10-20,2024-10-20 18:00:00,399,14,Software,Alta,En Proceso,12,18,Bucaramanga,Correo
7695,2024-07-10,2024-07-12 02:00:00,40,9,VPN,Baja,Resuelto,12,50,Bucaramanga,Teams
7696,2025-09-12,2025-09-13 16:00:00,440,14,Office 365,Crítica,Cerrado,8,40,Bucaramanga,Portal
7697,2024-07-20,2024-07-21 02:00:00,230,11,Base de Datos,Crítica,En Proceso,48,26,Barranquilla,Chat
7698,2025-05-12,2025-05-14 07:00:00,272,11,Hardware,Alta,Abierto,12,55,Pereira,Teléfono
7699,2025-10-30,2025-11-01 20:00:00,70,12,Correo,Baja,Abierto,12,68,Cali,Chat
7700,2025-03-28,2025-03-29 18:00:00,42,17,Software,Alta,En Proceso,4,42,Bucaramanga,Teams
7701,2024-06-30,2024-07-01 00:00:00,178,2,Impresoras,Crítica,Resuelto,24,24,Medellín,Correo
7702,2024-12-06,2024-12-07 10:00:00,291,9,Base de Datos,Crítica,En Proceso,48,34,Bucaramanga,Teams
7703,2024-07-05,2024-07-07 23:00:00,124,14,Impresoras,Media,En Proceso,8,71,Bucaramanga,Correo
7704,2025-10-13,2025-10-14 19:00:00,230,20,VPN,Media,Resuelto,48,43,Cali,Teléfono
7705,2026-04-09,2026-04-09 18:00:00,228,5,Telefonía,Crítica,En Proceso,48,18,Medellín,Portal
7706,2024-10-27,2024-10-27 06:00:00,77,8,Office 365,Crítica,En Proceso,48,6,Cali,Teléfono
7707,2025-02-08,2025-02-08 08:00:00,243,15,Impresoras,Alta,Abierto,8,8,Bogotá,Teléfono
7708,2025-02-12,2025-02-14 01:00:00,245,2,Telefonía,Crítica,Abierto,4,49,Pereira,Chat
7709,2024-11-29,2024-11-29 13:00:00,467,4,Accesos,Crítica,Abierto,4,13,Cali,Teams
7710,2025-10-15,2025-10-15 04:00:00,222,3,Office 365,Alta,Resuelto,24,4,Pereira,Chat
7711,2024-08-20,2024-08-22 18:00:00,66,11,Equipos,Baja,Abierto,4,66,Pereira,Chat
7712,2024-10-19,2024-10-21 01:00:00,43,14,Accesos,Media,Abierto,4,49,Pereira,Teléfono
7713,2025-07-21,2025-07-22 22:00:00,401,15,Hardware,Media,En Proceso,48,46,Medellín,Correo
7714,2025-05-09,2025-05-11 12:00:00,77,8,Red,Media,Abierto,12,60,Bucaramanga,Teléfono
7715,2024-08-31,2024-08-31 02:00:00,322,7,Accesos,Media,Resuelto,24,2,Bogotá,Chat
7716,2026-01-20,2026-01-20 18:00:00,329,17,Software,Media,Abierto,12,18,Bucaramanga,Chat
7717,2025-12-13,2025-12-15 13:00:00,166,1,Accesos,Baja,Abierto,12,61,Medellín,Teléfono
7718,2024-07-25,2024-07-27 15:00:00,465,6,Base de Datos,Crítica,Resuelto,8,63,Cali,Correo
7719,2025-05-05,2025-05-05 16:00:00,495,16,VPN,Alta,Cerrado,12,16,Bucaramanga,Portal
7720,2025-07-26,2025-07-28 15:00:00,79,11,VPN,Crítica,Resuelto,8,63,Bogotá,Teléfono
7721,2024-11-18,2024-11-20 07:00:00,279,12,Base de Datos,Media,Resuelto,24,55,Cali,Teams
7722,2024-11-22,2024-11-23 20:00:00,180,18,Correo,Crítica,Cerrado,4,44,Cali,Correo
7723,2025-07-07,2025-07-09 10:00:00,104,18,Base de Datos,Baja,Cerrado,48,58,Medellín,Teams
7724,2025-04-02,2025-04-03 15:00:00,89,4,Office 365,Baja,Abierto,48,39,Pereira,Correo
7725,2026-06-05,2026-06-07 12:00:00,123,4,Red,Baja,Abierto,4,60,Pereira,Portal
7726,2026-04-17,2026-04-17 08:00:00,156,15,Base de Datos,Alta,Resuelto,4,8,Bogotá,Correo
7727,2024-06-16,2024-06-16 14:00:00,112,18,Correo,Baja,Abierto,12,14,Barranquilla,Correo
7728,2026-06-02,2026-06-04 17:00:00,494,6,Red,Crítica,En Proceso,8,65,Cali,Teams
7729,2025-11-13,2025-11-14 09:00:00,387,18,Office 365,Baja,Cerrado,24,33,Bucaramanga,Chat
7730,2026-03-02,2026-03-02 09:00:00,356,13,VPN,Baja,Cerrado,24,9,Medellín,Chat
7731,2024-10-11,2024-10-12 12:00:00,295,3,Correo,Alta,Cerrado,48,36,Pereira,Teléfono
7732,2024-07-01,2024-07-01 16:00:00,213,8,Correo,Media,En Proceso,48,16,Cali,Correo
7733,2025-08-23,2025-08-23 06:00:00,54,12,Red,Crítica,Abierto,8,6,Barranquilla,Chat
7734,2024-09-19,2024-09-21 10:00:00,7,10,Equipos,Alta,En Proceso,12,58,Bogotá,Correo
7735,2026-04-01,2026-04-02 16:00:00,331,5,Base de Datos,Alta,Cerrado,4,40,Bucaramanga,Correo
7736,2024-09-15,2024-09-17 03:00:00,122,17,Telefonía,Baja,En Proceso,4,51,Bucaramanga,Chat
7737,2024-12-18,2024-12-20 07:00:00,96,10,Base de Datos,Crítica,Abierto,48,55,Pereira,Teams
7738,2026-01-30,2026-01-31 15:00:00,193,20,Red,Alta,Cerrado,12,39,Pereira,Teams
7739,2024-07-08,2024-07-09 05:00:00,211,9,Impresoras,Media,Resuelto,4,29,Medellín,Teléfono
7740,2025-08-10,2025-08-11 14:00:00,135,5,Impresoras,Baja,Resuelto,12,38,Medellín,Correo
7741,2024-11-18,2024-11-20 04:00:00,457,7,Accesos,Alta,Cerrado,24,52,Medellín,Teams
7742,2024-06-11,2024-06-13 19:00:00,366,15,Software,Alta,Abierto,4,67,Pereira,Teams
7743,2025-11-01,2025-11-01 18:00:00,391,8,Equipos,Crítica,Abierto,8,18,Bucaramanga,Portal
7744,2026-06-02,2026-06-03 03:00:00,392,14,Equipos,Media,Resuelto,8,27,Cali,Portal
7745,2025-03-06,2025-03-06 02:00:00,30,18,VPN,Crítica,Resuelto,4,2,Bucaramanga,Chat
7746,2024-07-28,2024-07-30 05:00:00,464,14,Telefonía,Baja,Abierto,8,53,Cali,Chat
7747,2024-08-20,2024-08-21 03:00:00,213,8,Equipos,Baja,En Proceso,8,27,Pereira,Teléfono
7748,2024-10-30,2024-10-30 02:00:00,270,17,Accesos,Media,Cerrado,4,2,Medellín,Teléfono
7749,2025-08-12,2025-08-13 14:00:00,50,13,Red,Media,Resuelto,24,38,Bogotá,Teléfono
7750,2025-10-22,2025-10-23 15:00:00,45,5,Impresoras,Alta,En Proceso,4,39,Bucaramanga,Chat
7751,2024-10-05,2024-10-07 07:00:00,221,2,Telefonía,Alta,Cerrado,48,55,Bogotá,Portal
7752,2024-08-28,2024-08-30 09:00:00,51,20,Correo,Baja,Cerrado,8,57,Medellín,Chat
7753,2026-01-30,2026-02-01 06:00:00,470,9,Equipos,Baja,En Proceso,8,54,Bogotá,Teléfono
7754,2026-02-14,2026-02-14 11:00:00,426,5,Equipos,Crítica,En Proceso,48,11,Barranquilla,Teams
7755,2026-02-02,2026-02-02 10:00:00,186,7,Software,Baja,Abierto,4,10,Pereira,Chat
7756,2025-04-28,2025-04-28 08:00:00,131,7,Office 365,Crítica,Resuelto,12,8,Bucaramanga,Correo
7757,2024-09-19,2024-09-20 08:00:00,105,10,Red,Crítica,Resuelto,4,32,Cali,Teams
7758,2025-04-12,2025-04-13 20:00:00,194,15,SAP,Alta,Abierto,48,44,Bogotá,Chat
7759,2024-09-13,2024-09-15 10:00:00,104,10,VPN,Alta,Abierto,48,58,Barranquilla,Teams
7760,2025-12-04,2025-12-06 00:00:00,348,2,Correo,Baja,Cerrado,12,48,Barranquilla,Teams
7761,2024-12-24,2024-12-25 09:00:00,422,20,Equipos,Baja,Cerrado,4,33,Bogotá,Teléfono
7762,2024-10-27,2024-10-28 19:00:00,391,19,Base de Datos,Baja,En Proceso,48,43,Cali,Portal
7763,2025-02-08,2025-02-09 11:00:00,373,17,Software,Baja,Resuelto,48,35,Pereira,Teléfono
7764,2024-09-03,2024-09-04 00:00:00,174,19,Accesos,Crítica,Abierto,12,24,Bucaramanga,Teams
7765,2026-01-05,2026-01-07 16:00:00,65,15,Telefonía,Baja,Abierto,12,64,Pereira,Correo
7766,2024-10-24,2024-10-25 12:00:00,61,19,Office 365,Media,Abierto,12,36,Barranquilla,Teléfono
7767,2026-06-01,2026-06-01 15:00:00,448,18,Telefonía,Crítica,En Proceso,4,15,Cali,Teams
7768,2025-06-26,2025-06-27 19:00:00,491,15,Software,Alta,En Proceso,8,43,Cali,Chat
7769,2025-01-26,2025-01-27 13:00:00,275,7,Impresoras,Baja,En Proceso,48,37,Pereira,Teléfono
7770,2026-01-25,2026-01-27 19:00:00,237,15,Software,Alta,En Proceso,48,67,Bogotá,Teléfono
7771,2025-03-28,2025-03-30 06:00:00,185,8,Hardware,Baja,Cerrado,8,54,Cali,Teléfono
7772,2024-11-22,2024-11-23 20:00:00,87,1,Hardware,Crítica,En Proceso,8,44,Barranquilla,Correo
7773,2025-01-08,2025-01-08 23:00:00,88,15,Office 365,Baja,Resuelto,48,23,Bogotá,Teléfono
7774,2025-04-17,2025-04-18 13:00:00,1,19,Accesos,Alta,Abierto,4,37,Bucaramanga,Teléfono
7775,2025-10-17,2025-10-17 19:00:00,99,6,VPN,Alta,En Proceso,24,19,Bucaramanga,Teléfono
7776,2024-06-13,2024-06-15 23:00:00,396,19,Base de Datos,Baja,Cerrado,8,71,Medellín,Chat
7777,2026-02-15,2026-02-15 22:00:00,133,1,Hardware,Media,En Proceso,12,22,Bucaramanga,Portal
7778,2025-08-17,2025-08-17 06:00:00,60,8,Correo,Crítica,Cerrado,8,6,Bucaramanga,Portal
7779,2025-03-20,2025-03-21 18:00:00,216,9,Correo,Alta,Cerrado,4,42,Barranquilla,Teams
7780,2025-09-30,2025-10-02 12:00:00,489,11,Correo,Baja,Abierto,8,60,Medellín,Chat
7781,2025-02-04,2025-02-06 06:00:00,57,6,Accesos,Media,En Proceso,12,54,Barranquilla,Portal
7782,2025-02-04,2025-02-06 15:00:00,19,19,Hardware,Media,Cerrado,48,63,Cali,Teléfono
7783,2025-03-27,2025-03-27 23:00:00,173,14,Accesos,Crítica,Abierto,4,23,Medellín,Portal
7784,2026-02-04,2026-02-04 06:00:00,2,13,Correo,Baja,En Proceso,4,6,Bogotá,Chat
7785,2025-10-14,2025-10-16 17:00:00,153,8,SAP,Alta,Resuelto,48,65,Barranquilla,Portal
7786,2025-10-23,2025-10-23 22:00:00,147,9,SAP,Alta,Cerrado,4,22,Barranquilla,Teléfono
7787,2025-07-13,2025-07-14 19:00:00,430,19,Telefonía,Media,Cerrado,8,43,Barranquilla,Teams
7788,2026-04-29,2026-04-30 01:00:00,491,12,VPN,Media,En Proceso,8,25,Bucaramanga,Teams
7789,2024-09-06,2024-09-07 13:00:00,85,2,Base de Datos,Baja,Resuelto,8,37,Medellín,Teams
7790,2024-11-02,2024-11-05 00:00:00,97,9,SAP,Crítica,Abierto,48,72,Barranquilla,Portal
7791,2024-09-26,2024-09-26 21:00:00,216,5,Office 365,Media,En Proceso,48,21,Bucaramanga,Correo
7792,2026-05-19,2026-05-20 21:00:00,133,16,Base de Datos,Baja,En Proceso,24,45,Bogotá,Correo
7793,2024-06-08,2024-06-09 15:00:00,329,10,SAP,Media,Resuelto,48,39,Bogotá,Teléfono
7794,2025-05-19,2025-05-20 00:00:00,153,16,Telefonía,Media,En Proceso,8,24,Barranquilla,Chat
7795,2026-05-31,2026-05-31 08:00:00,3,15,Hardware,Alta,En Proceso,4,8,Bucaramanga,Portal
7796,2025-09-22,2025-09-22 03:00:00,413,9,Red,Alta,Abierto,24,3,Bucaramanga,Portal
7797,2025-09-16,2025-09-18 19:00:00,120,4,Software,Media,En Proceso,4,67,Bogotá,Teams
7798,2026-05-16,2026-05-16 03:00:00,418,1,Impresoras,Alta,Cerrado,12,3,Pereira,Portal
7799,2025-03-24,2025-03-25 22:00:00,182,17,Telefonía,Media,En Proceso,4,46,Pereira,Teams
7800,2025-08-08,2025-08-10 20:00:00,423,17,Equipos,Alta,Cerrado,4,68,Medellín,Teams
7801,2024-10-28,2024-10-30 16:00:00,192,7,SAP,Crítica,Abierto,12,64,Cali,Correo
7802,2024-07-14,2024-07-15 08:00:00,171,14,Red,Baja,Abierto,12,32,Medellín,Correo
7803,2024-08-03,2024-08-04 15:00:00,48,8,Equipos,Baja,Cerrado,48,39,Pereira,Correo
7804,2025-10-28,2025-10-30 17:00:00,274,18,Red,Baja,Abierto,4,65,Bucaramanga,Correo
7805,2025-10-21,2025-10-22 14:00:00,465,2,Correo,Crítica,Abierto,4,38,Pereira,Portal
7806,2025-01-11,2025-01-13 18:00:00,190,6,Equipos,Crítica,En Proceso,24,66,Barranquilla,Chat
7807,2025-05-07,2025-05-09 05:00:00,455,14,SAP,Media,Cerrado,12,53,Pereira,Chat
7808,2026-06-03,2026-06-04 04:00:00,152,14,VPN,Alta,Abierto,12,28,Bucaramanga,Portal
7809,2025-05-25,2025-05-25 22:00:00,445,5,SAP,Alta,Abierto,8,22,Bogotá,Correo
7810,2025-11-26,2025-11-28 08:00:00,378,12,Impresoras,Media,Abierto,8,56,Bucaramanga,Teléfono
7811,2025-01-16,2025-01-17 08:00:00,180,4,Correo,Crítica,Abierto,4,32,Bogotá,Correo
7812,2025-10-13,2025-10-15 09:00:00,208,10,Hardware,Media,En Proceso,48,57,Pereira,Teléfono
7813,2024-12-02,2024-12-02 03:00:00,399,6,VPN,Baja,Cerrado,4,3,Bucaramanga,Teléfono
7814,2024-06-15,2024-06-17 05:00:00,358,6,Equipos,Media,En Proceso,48,53,Bogotá,Portal
7815,2025-08-08,2025-08-10 17:00:00,496,10,Red,Media,En Proceso,24,65,Barranquilla,Teams
7816,2025-09-20,2025-09-20 11:00:00,445,10,Office 365,Alta,Cerrado,24,11,Barranquilla,Teléfono
7817,2025-01-14,2025-01-15 02:00:00,310,15,VPN,Media,En Proceso,48,26,Medellín,Chat
7818,2026-04-24,2026-04-24 08:00:00,469,5,Office 365,Media,Abierto,8,8,Cali,Correo
7819,2024-10-30,2024-11-01 07:00:00,328,20,Accesos,Crítica,Abierto,8,55,Pereira,Portal
7820,2025-06-12,2025-06-14 11:00:00,90,4,Hardware,Baja,Abierto,24,59,Bogotá,Chat
7821,2025-05-03,2025-05-03 10:00:00,68,12,Base de Datos,Media,En Proceso,4,10,Cali,Teléfono
7822,2025-02-13,2025-02-14 15:00:00,454,13,Office 365,Baja,Abierto,4,39,Barranquilla,Portal
7823,2025-09-04,2025-09-04 09:00:00,285,10,VPN,Alta,Cerrado,48,9,Bogotá,Teléfono
7824,2025-10-17,2025-10-17 19:00:00,234,3,Telefonía,Baja,Abierto,4,19,Barranquilla,Portal
7825,2025-03-12,2025-03-13 11:00:00,330,9,Impresoras,Baja,Resuelto,24,35,Barranquilla,Chat
7826,2025-01-15,2025-01-16 08:00:00,147,15,Office 365,Alta,En Proceso,12,32,Bogotá,Portal
7827,2026-01-26,2026-01-27 01:00:00,130,11,Red,Alta,Resuelto,8,25,Bogotá,Teléfono
7828,2026-03-22,2026-03-22 12:00:00,382,5,Base de Datos,Baja,Abierto,24,12,Barranquilla,Teléfono
7829,2025-07-13,2025-07-14 22:00:00,484,3,Software,Baja,Cerrado,8,46,Cali,Chat
7830,2025-01-07,2025-01-09 11:00:00,256,12,Office 365,Crítica,Cerrado,8,59,Cali,Teams
7831,2024-09-16,2024-09-16 02:00:00,77,16,Telefonía,Alta,Resuelto,8,2,Bogotá,Chat
7832,2024-08-11,2024-08-11 18:00:00,494,6,Accesos,Media,Abierto,48,18,Barranquilla,Teams
7833,2025-02-12,2025-02-13 18:00:00,129,8,Equipos,Crítica,Resuelto,12,42,Bucaramanga,Correo
7834,2026-04-15,2026-04-15 21:00:00,161,4,Equipos,Media,Resuelto,8,21,Medellín,Teléfono
7835,2026-06-04,2026-06-05 15:00:00,160,9,Office 365,Crítica,Cerrado,4,39,Pereira,Teléfono
7836,2026-02-22,2026-02-24 09:00:00,340,17,SAP,Media,Abierto,24,57,Medellín,Portal
7837,2026-05-07,2026-05-09 10:00:00,286,4,Red,Media,En Proceso,4,58,Bucaramanga,Chat
7838,2025-12-30,2026-01-01 08:00:00,409,20,VPN,Alta,Resuelto,4,56,Pereira,Portal
